population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
4618,1,-0.0120411998265593,-0.0120411998265593,-0.0120411998265593,-0.0120411998265593,-0.0120411998265593,0.0317541791234701,0.0317541791234692,0.0317541791234701,0.0317541791234697,0.0317541791234697,0.0317541791234697,0.0317541791234697,0.0317541791234697,0,0,0,0,0,0,0,0,0,0,-0.0810126828954316,-0.0810126828954312,-0.0810126828954316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5328,1,0.00993755683782149,0.00993755683782149,0.00993755683782149,0.00993755683782149,0.00993755683782149,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.01249387366083,0.01249387366083,0.01249387366083,0.01249387366083,0.01249387366083,0.01249387366083,0.0124938736608295,0.01249387366083,0.0124938736608304,0.01249387366083,0.0586970863518936,0.0586970863518936,0.0586970863518936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3453,1,0.00865759765486684,0.0086575976548664,0.00865759765486684,0.00865759765486684,0.0086575976548664,0.0103055186545853,0.0103055186545848,0.0103055186545848,0.0103055186545848,0.0103055186545853,0.00478457379129393,0.00478457379129438,0.00478457379129393,0.00478457379129438,0.00478457379129393,0.00666372243335278,0.00666372243335323,0.00666372243335278,0.00666372243335278,0.00666372243335323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4619,1,-1,-1,-1,-1,-1,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.114140893607402,0.114140893607402,0.114140893607402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4620,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0079181246047626,0.0079181246047626,0.00791812460476216,0.0079181246047626,0.0079181246047626,0.0079181246047626,0.00791812460476216,0.0079181246047626,0.0079181246047626,0.0079181246047626,0.0115873687530703,0.0115873687530708,0.0115873687530708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4621,1,-1,-1,-1,-1,-1,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0920818753952375,0.0920818753952375,0.0920818753952377,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.112153244616176,0.112153244616177,0.112153244616176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4622,1,-1,-1,-1,-1,-1,0.0515829081865933,0.0515829081865928,0.0515829081865928,0.0515829081865933,0.0515829081865928,0.0515829081865933,0.0515829081865928,0.0515829081865928,0.0346787486224658,0.0346787486224658,0.0346787486224653,0.0346787486224658,0.0346787486224658,0.0346787486224653,0.0346787486224658,0.0346787486224658,0.0346787486224653,0.0346787486224658,0.0454149339153807,0.0454149339153811,0.0454149339153807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4623,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0217483944213903,0.0217483944213908,0.0217483944213908,0.0217483944213903,0.0217483944213908,0.0217483944213908,0.0217483944213908,0.0217483944213903,0.0217483944213908,0.0217483944213908,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3452,1,-1,-1,-1,-1,-1,-1,-1,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3451,1,-1,-1,-1,-1,-1,-1,-1,-1,0.0133459550231767,0.0133459550231763,0.0133459550231763,0.0133459550231767,0.0133459550231763,0.0133459550231767,0.0133459550231763,-0.0491361693834271,-0.0491361693834276,-0.0491361693834271,-0.0491361693834271,-0.0491361693834271,-0.0491361693834276,-0.0491361693834271,-0.0491361693834271,-0.0491361693834276,-0.0491361693834271,0.0413926851582249,0.072550667148612,-0.113943352306837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8904,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0687420361660696,0.0687420361660698,0.0687420361660696,0.0687420361660698,0.0687420361660698,0.0687420361660696,0.0687420361660698,0.0687420361660696,0.0687420361660698,0.00329998324347769,0.00329998324347769,0.00329998324347769,-0.0614271703011118,0.0706820550593596,-0.218495440904739,0.0759813147695263,0.0759813147695263,0.0153798213551704,0.0153798213551704,0.0723760092939927,0.0723760092939927,0.0723760092939925,-1,-1,-1,-1,-1,-1,-1
4560,1,-0.0554991825066886,-0.136498338311932,-0.160244828815881,-0.100175259340814,0.00367250507535555,0.0789035449003003,0.0953274242572461,0.0915034960967018,0.114869091864141,0.152858304173463,0.149326343925953,0.082465467044625,-0.00521394660427865,-0.0622098951401204,-0.0852045748948009,-0.100995802438875,-0.110168218398034,-0.080232066579315,0.00959231527509719,0.143835435978867,0.23612612456926,0.228405045820037,0.14354640938007,0.0501917672029542,-0.000905054158134577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3426,1,0.0571884613420325,0.0589361817475125,0.0603429761969853,0.0613936694915082,0.06208530658652,0.0624153775478543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13338,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.309250325910672,-0.320838389017534,-0.532638582569494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13303,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.19790679396867,1.01168575832519,-0.000962960518019251,-0.00096296051801914,-0.335149178812582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12732,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0191229719520369,-0.0630081090244294,0.0913858037016282,-0.0440168289843739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14856,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0568592012079694,-0.348689665209856,-0.269386714168516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12786,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0638335542064703,0.235383100694043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13354,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0756698419125357,0.254856827027773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12745,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.107203780956916,-0.0171680251370139,0.0567023965263783,-0.0137766197801574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12917,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-0.472115676410773,-1,-1,-1,-1,-1,-1,-1,-1,-1
