"ID" "AIRTQ75" "BURRTQ75" "TeShadeQ75" "TeBurrQ75" "AIRTQ75_nobehav" "TeSunQ75_nobehav"
"1" 290 30.79192358388 34.0844132668354 44.3140308950492 34.0831588402458 30.79192358388 44.3140308950492
"2" 291 30.792065591823 34.0846683110988 44.3145030772949 34.0834138744818 30.792065591823 44.3145030772949
"3" 292 30.7922074609573 34.0849230192535 44.3149745766896 34.0836685726233 30.7922074609573 44.3149745766896
"4" 293 30.7923491912829 34.0851773912785 44.315445393217 34.0839229346488 30.7923491912829 44.315445393217
"5" 294 27.7602625818818 29.0117255503903 41.5182229836518 29.0077863008361 27.7602625818818 41.5182229836518
"6" 3006 27.7436967838146 26.1208131211421 31.2470595992866 26.1189598792336 31.7910876640817 47.8352305429257
"7" 3007 21.0448618836161 18.5457597707318 NA NA 25.5858603684952 NA
"8" 3008 21.0447899494868 18.5457713512484 NA NA 25.5856946178587 NA
"9" 3009 21.0447899494868 18.5457713512484 NA NA 25.5856946178587 NA
"10" 3010 27.7436967838146 26.1208131211421 31.2470595992866 26.1189598792336 31.7910876640817 47.8352305429257
"11" 333 18.6408126299716 16.1441026367138 18.5554995729676 16.1440118474789 22.0307316704207 32.5759391040529
"12" 334 18.6408126299716 16.1441026367138 18.5554995729676 16.1440118474789 22.0307316704207 32.5759391040529
"13" 337 11.823850359469 11.1918474017094 15.6324015416603 11.1917615312348 13.7948012068754 24.2125415314024
"14" 338 11.823850359469 11.1918474017094 15.6324015416603 11.1917615312348 13.7948012068754 24.2125415314024
"15" 2078 31.4502959616668 32.8763972771422 46.9726382021409 32.8760124176053 31.4502959616668 46.9726382021409
"16" 2079 31.4502959616668 32.8763972771422 46.9726382021409 32.8760124176053 31.4502959616668 46.9726382021409
"17" 2080 31.4502959616668 32.8763972771422 46.9726382021409 32.8760124176053 31.4502959616668 46.9726382021409
"18" 2081 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"19" 2082 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"20" 2083 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"21" 2084 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"22" 2085 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"23" 2086 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"24" 2087 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"25" 2088 31.1392861532015 32.7404930490324 47.4751892290313 32.7401104325459 31.1392861532015 47.4751892290313
"26" 1098 30.5560603066838 28.3170946693146 32.6840689701975 28.3161964335698 35.4067388877749 51.1712432393973
"27" 1099 29.1780027306891 27.7115407152829 30.7759624538232 27.7111287217555 32.8416468352382 46.7603300443996
"28" 335 18.7545462682259 16.5010640404024 19.2333562484327 16.5008621323405 21.9282934779347 33.0476354888613
"29" 336 18.7545462682259 16.5010640404024 19.2333562484327 16.5008621323405 21.9282934779347 33.0476354888613
"30" 2849 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"31" 2850 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"32" 2851 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"33" 2855 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"34" 2856 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"35" 2857 17.7473160961141 16.523525026964 NA NA 21.7787355483332 NA
"36" 2018 25.489789582859 22.9258635622149 26.1255456947352 22.9255876705388 31.6894925962563 49.7275744892384
"37" 2019 25.489789582859 22.9258635622149 26.1255456947352 22.9255876705388 31.6894925962563 49.7275744892384
"38" 2020 17.7713959969662 16.1034507329859 19.6418250965595 16.1032899108911 22.1946057198784 39.0269129735818
"39" 2021 17.7713959969662 16.1034507329859 19.6418250965595 16.1032899108911 22.1946057198784 39.0269129735818
"40" 2022 20.8765678695034 18.4876911406874 21.1559415660714 18.4875643239015 25.8589938663341 39.7271272581026
"41" 2023 20.8765678695034 18.4876911406874 21.1559415660714 18.4875643239015 25.8589938663341 39.7271272581026
"42" 2024 19.8485130113645 17.432043265223 19.8678311498941 17.4318609787205 23.73485136689 35.5079680604747
"43" 2025 19.8485130113645 17.432043265223 19.8678311498941 17.4318609787205 23.73485136689 35.5079680604747
"44" 2026 19.0526923567199 16.8249588821779 19.1016766462417 16.8248848840376 22.540368533707 33.5813972779682
"45" 2027 19.0526923567199 16.8249588821779 19.1016766462417 16.8248848840376 22.540368533707 33.5813972779682
"46" 2028 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"47" 2029 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"48" 2030 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"49" 2031 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"50" 2032 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"51" 2033 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"52" 2034 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"53" 2035 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"54" 2036 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"55" 2037 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"56" 2038 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"57" 2039 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"58" 2040 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"59" 2041 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"60" 2042 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"61" 2043 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"62" 2044 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"63" 2045 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"64" 2046 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"65" 2047 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"66" 2048 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"67" 2049 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"68" 2050 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"69" 2051 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"70" 2052 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"71" 2053 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"72" 2054 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"73" 2055 18.2410352118109 15.8751421384233 18.6745369231895 15.8750143722087 21.2326638484024 31.7183888779303
"74" 2056 21.0241085986049 19.6882139418675 20.9816309867841 19.6880320793163 21.8313771278289 23.0164110712824
"75" 2057 21.0241085986049 19.6882139418675 20.9816309867841 19.6880320793163 21.8313771278289 23.0164110712824
"76" 1801 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"77" 1802 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"78" 1803 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"79" 1804 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"80" 1805 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"81" 1806 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"82" 1807 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"83" 1808 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"84" 1809 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"85" 1810 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"86" 1811 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"87" 1812 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"88" 1813 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"89" 1814 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"90" 1815 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"91" 1816 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"92" 1817 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395 28.8907405607515 42.6452625466886
"93" 1818 22.5807562967872 19.5933173403929 27.1999997484574 19.5930091934701 24.8785452336912 36.8025689264686
"94" 1819 22.5807562967872 19.5933173403929 27.1999997484574 19.5930091934701 24.8785452336912 36.8025689264686
"95" 411 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721 29.8628962485475 46.3632565221476
"96" 412 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721 29.8628962485475 46.3632565221476
"97" 413 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721 29.8628962485475 46.3632565221476
"98" 414 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721 29.8628962485475 46.3632565221476
"99" 415 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721 29.8628962485475 46.3632565221476
"100" 416 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721 29.8628962485475 46.3632565221476
"101" 417 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759 28.8791207673389 45.6303361418431
"102" 418 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759 28.8791207673389 45.6303361418431
"103" 419 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759 28.8791207673389 45.6303361418431
"104" 420 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759 28.8791207673389 45.6303361418431
"105" 421 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759 28.8791207673389 45.6303361418431
"106" 422 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759 28.8791207673389 45.6303361418431
"107" 423 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016 27.7745668071565 45.8788856800881
"108" 424 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016 27.7745668071565 45.8788856800881
"109" 425 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016 27.7745668071565 45.8788856800881
"110" 426 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016 27.7745668071565 45.8788856800881
"111" 427 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016 27.7745668071565 45.8788856800881
"112" 428 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016 27.7745668071565 45.8788856800881
"113" 429 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613 29.0397467531458 47.3787638812345
"114" 430 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613 29.0397467531458 47.3787638812345
"115" 431 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613 29.0397467531458 47.3787638812345
"116" 432 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613 29.0397467531458 47.3787638812345
"117" 433 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613 29.0397467531458 47.3787638812345
"118" 434 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613 29.0397467531458 47.3787638812345
"119" 435 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461 38.2229881180822 60.7438442935439
"120" 436 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461 38.2229881180822 60.7438442935439
"121" 437 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461 38.2229881180822 60.7438442935439
"122" 438 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461 38.2229881180822 60.7438442935439
"123" 439 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461 38.2229881180822 60.7438442935439
"124" 440 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461 38.2229881180822 60.7438442935439
"125" 441 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772 32.9714132651705 52.0685828813515
"126" 442 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772 32.9714132651705 52.0685828813515
"127" 443 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772 32.9714132651705 52.0685828813515
"128" 444 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772 32.9714132651705 52.0685828813515
"129" 445 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772 32.9714132651705 52.0685828813515
"130" 446 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772 32.9714132651705 52.0685828813515
"131" 447 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784 31.6515963840899 48.1532181491208
"132" 448 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784 31.6515963840899 48.1532181491208
"133" 449 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784 31.6515963840899 48.1532181491208
"134" 450 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784 31.6515963840899 48.1532181491208
"135" 451 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784 31.6515963840899 48.1532181491208
"136" 452 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784 31.6515963840899 48.1532181491208
"137" 453 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457 24.9141996229287 36.5798846136836
"138" 454 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457 24.9141996229287 36.5798846136836
"139" 455 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457 24.9141996229287 36.5798846136836
"140" 456 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457 24.9141996229287 36.5798846136836
"141" 457 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457 24.9141996229287 36.5798846136836
"142" 458 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457 24.9141996229287 36.5798846136836
"143" 776 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"144" 777 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"145" 778 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"146" 779 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"147" 780 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"148" 781 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576 26.461689975024 40.2715901893827
"149" 786 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"150" 787 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"151" 788 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
"152" 789 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338 32.8975823244396 46.5473128136761
