"ID" "AIRTQ95" "BURRTQ95" "TeShadeQ95" "AIRTQ95_nobehav" "TeSunQ95_nobehav"
"49" 2031 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"50" 2032 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"51" 2033 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"52" 2034 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"53" 2035 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"54" 2036 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"55" 2037 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"56" 2038 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"57" 2039 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"58" 2040 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"59" 2041 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"60" 2042 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"61" 2043 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"62" 2044 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"63" 2045 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"64" 2046 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"65" 2047 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"66" 2048 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"67" 2049 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"68" 2050 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"69" 2051 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"70" 2052 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"71" 2053 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"72" 2054 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"73" 2055 20.2518994336955 16.5368168109967 22.0055246609096 26.2892753562373 28.4526370230799
"74" 2056 29.9101710470542 12.280887608327 36.6818134175225 29.9101710470542 36.6818134175225
"75" 2057 29.9101710470542 12.280887608327 36.6818134175225 29.9101710470542 36.6818134175225
"76" 1801 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"77" 1802 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"78" 1803 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"79" 1804 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"80" 1805 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"81" 1806 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"82" 1807 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"83" 1808 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"84" 1809 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"85" 1810 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"86" 1811 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"87" 1812 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"88" 1813 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"89" 1814 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"90" 1815 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"91" 1816 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"92" 1817 33.7165088050596 26.6464920013708 37.3597226887232 40.18125713414 44.3391338818469
"93" 1818 30.2483450898614 21.9145792323194 33.5949926347806 35.8711335037841 39.6117722682465
"94" 1819 30.2483450898614 21.9145792323194 33.5949926347806 35.8711335037841 39.6117722682465
"95" 411 32.0628540961225 26.0572218827226 35.7329328050291 40.6573968857882 45.0832053233517
"96" 412 32.0628540961225 26.0572218827226 35.7329328050291 40.6573968857882 45.0832053233517
"97" 413 32.0628540961225 26.0572218827226 35.7329328050291 40.6573968857882 45.0832053233517
"98" 414 32.0628540961225 26.0572218827226 35.7329328050291 40.6573968857882 45.0832053233517
"99" 415 32.0628540961225 26.0572218827226 35.7329328050291 40.6573968857882 45.0832053233517
"100" 416 32.0628540961225 26.0572218827226 35.7329328050291 40.6573968857882 45.0832053233517
"101" 417 30.6093287304114 25.2261043221256 34.1448613960846 38.535732231979 42.7404338347299
"102" 418 30.6093287304114 25.2261043221256 34.1448613960846 38.535732231979 42.7404338347299
"103" 419 30.6093287304114 25.2261043221256 34.1448613960846 38.535732231979 42.7404338347299
"104" 420 30.6093287304114 25.2261043221256 34.1448613960846 38.535732231979 42.7404338347299
"105" 421 30.6093287304114 25.2261043221256 34.1448613960846 38.535732231979 42.7404338347299
"106" 422 30.6093287304114 25.2261043221256 34.1448613960846 38.535732231979 42.7404338347299
"107" 423 29.9020173922711 23.8004778768567 33.6470870552342 38.6839324886632 43.1693582624997
"108" 424 29.9020173922711 23.8004778768567 33.6470870552342 38.6839324886632 43.1693582624997
"109" 425 29.9020173922711 23.8004778768567 33.6470870552342 38.6839324886632 43.1693582624997
"110" 426 29.9020173922711 23.8004778768567 33.6470870552342 38.6839324886632 43.1693582624997
"111" 427 29.9020173922711 23.8004778768567 33.6470870552342 38.6839324886632 43.1693582624997
"112" 428 29.9020173922711 23.8004778768567 33.6470870552342 38.6839324886632 43.1693582624997
"113" 429 29.8245339462201 23.5643869274547 33.3619279805204 40.0125551001359 44.6063821201841
"114" 430 29.8245339462201 23.5643869274547 33.3619279805204 40.0125551001359 44.6063821201841
"115" 431 29.8245339462201 23.5643869274547 33.3619279805204 40.0125551001359 44.6063821201841
"116" 432 29.8245339462201 23.5643869274547 33.3619279805204 40.0125551001359 44.6063821201841
"117" 433 29.8245339462201 23.5643869274547 33.3619279805204 40.0125551001359 44.6063821201841
"118" 434 29.8245339462201 23.5643869274547 33.3619279805204 40.0125551001359 44.6063821201841
"119" 435 43.746649826959 37.4732381385077 48.7429385859737 51.8954470833393 57.6558867901223
"120" 436 43.746649826959 37.4732381385077 48.7429385859737 51.8954470833393 57.6558867901223
"121" 437 43.746649826959 37.4732381385077 48.7429385859737 51.8954470833393 57.6558867901223
"122" 438 43.746649826959 37.4732381385077 48.7429385859737 51.8954470833393 57.6558867901223
"123" 439 43.746649826959 37.4732381385077 48.7429385859737 51.8954470833393 57.6558867901223
"124" 440 43.746649826959 37.4732381385077 48.7429385859737 51.8954470833393 57.6558867901223
"125" 441 30.761464499636 25.7854765895967 34.0142257139923 44.8973219388722 49.3820001893629
"126" 442 30.761464499636 25.7854765895967 34.0142257139923 44.8973219388722 49.3820001893629
"127" 443 30.761464499636 25.7854765895967 34.0142257139923 44.8973219388722 49.3820001893629
"128" 444 30.761464499636 25.7854765895967 34.0142257139923 44.8973219388722 49.3820001893629
"129" 445 30.761464499636 25.7854765895967 34.0142257139923 44.8973219388722 49.3820001893629
"130" 446 30.761464499636 25.7854765895967 34.0142257139923 44.8973219388722 49.3820001893629
"131" 447 29.5717236062894 24.8796277355539 32.464910607929 41.8632125115208 45.8796975150453
"132" 448 29.5717236062894 24.8796277355539 32.464910607929 41.8632125115208 45.8796975150453
"133" 449 29.5717236062894 24.8796277355539 32.464910607929 41.8632125115208 45.8796975150453
"134" 450 29.5717236062894 24.8796277355539 32.464910607929 41.8632125115208 45.8796975150453
"135" 451 29.5717236062894 24.8796277355539 32.464910607929 41.8632125115208 45.8796975150453
"136" 452 29.5717236062894 24.8796277355539 32.464910607929 41.8632125115208 45.8796975150453
"137" 453 26.8692275365907 21.0402802011395 29.3306685095207 33.7570769617097 36.8512515998708
"138" 454 26.8692275365907 21.0402802011395 29.3306685095207 33.7570769617097 36.8512515998708
"139" 455 26.8692275365907 21.0402802011395 29.3306685095207 33.7570769617097 36.8512515998708
"140" 456 26.8692275365907 21.0402802011395 29.3306685095207 33.7570769617097 36.8512515998708
"141" 457 26.8692275365907 21.0402802011395 29.3306685095207 33.7570769617097 36.8512515998708
"142" 458 26.8692275365907 21.0402802011395 29.3306685095207 33.7570769617097 36.8512515998708
"143" 776 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"144" 777 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"145" 778 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"146" 779 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"147" 780 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"148" 781 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"149" 786 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"150" 787 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"151" 788 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"152" 789 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"153" 790 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"154" 791 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"155" 782 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"156" 783 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"157" 784 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"158" 785 35.2391893981421 31.3189162867025 38.3017559756059 35.2391893981421 38.3017559756059
"159" 792 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"160" 793 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"161" 794 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"162" 795 40.5183135262743 38.4230703712763 43.7005643581069 40.5183135262743 43.7005643581069
"163" 2852 19.5697198495934 16.8494562648808 NA 28.1808119113227 NA
"164" 2853 19.5697198495934 16.8494562648808 NA 28.1808119113227 NA
"165" 2854 19.5697198495934 16.8494562648808 NA 28.1808119113227 NA
"166" 1258 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"167" 1259 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"168" 1260 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"169" 1261 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"170" 1264 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"171" 1265 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"172" 1266 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"173" 1267 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"174" 1268 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"175" 1269 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"176" 1272 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"177" 1273 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"178" 1262 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"179" 1263 31.9301887488465 27.6939019627352 36.6374395286774 43.5533666441291 49.6258121144204
"180" 1270 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"181" 1271 29.7596911710424 25.1013809127401 34.3572996990511 43.0057863574538 49.1731586148665
"182" 2858 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"183" 2859 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"184" 2860 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"185" 2861 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"186" 2862 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"187" 2863 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"188" 2864 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"189" 2865 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"190" 2866 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"191" 2867 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"192" 2868 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"193" 2869 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"194" 2870 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"195" 2871 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"196" 2872 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"197" 2873 35.8874466490207 32.1251300489318 37.4683496153015 35.8874466490207 37.4683496153015
"198" 2157 23.1572489818748 17.2223173592453 24.9386689385633 32.0518642516252 33.1196944610149
"199" 2158 23.1572489818748 17.2223173592453 24.9386689385633 32.0518642516252 33.1196944610149
"200" 2159 24.1233020195989 17.5820793638628 25.3537093693414 32.3183681247024 32.8636265111342
"201" 2160 24.1233020195989 17.5820793638628 25.3537093693414 32.3183681247024 32.8636265111342
"202" 2161 23.3601724725834 17.4156566145024 24.5998866573651 29.9306060099771 30.7851715579326
"203" 2162 23.3601724725834 17.4156566145024 24.5998866573651 29.9306060099771 30.7851715579326
"204" 1602 25.733759937574 20.3574577594608 27.8572810623121 33.6475715146949 35.2323478215941
"205" 800 28.703272754548 25.5612694286139 31.5301331300992 37.4454395397509 39.1052191733658
"206" 805 38.942476063146 36.7810902656559 40.3085569074483 38.942476063146 40.3085569074483
"207" 801 28.703272754548 25.5612694286139 31.5301331300992 37.4454395397509 39.1052191733658
"208" 802 28.703272754548 25.5612694286139 31.5301331300992 37.4454395397509 39.1052191733658
"209" 806 38.942476063146 36.7810902656559 40.3085569074483 38.942476063146 40.3085569074483
"210" 807 38.942476063146 36.7810902656559 40.3085569074483 38.942476063146 40.3085569074483
"211" 1466 23.9861379400154 20.6409164073143 27.501456799637 33.7796473040169 36.1949695732914
"212" 1467 23.9861379400154 20.6409164073143 27.501456799637 33.7796473040169 36.1949695732914
"213" 1468 23.9861379400154 20.6409164073143 27.501456799637 33.7796473040169 36.1949695732914
"214" 1469 22.921492302211 18.1275991300396 25.2810739842549 32.8582612933015 34.2254707922783
"215" 1470 22.921492302211 18.1275991300396 25.2810739842549 32.8582612933015 34.2254707922783
"216" 1471 22.921492302211 18.1275991300396 25.2810739842549 32.8582612933015 34.2254707922783
"217" 1472 22.921492302211 18.1275991300396 25.2810739842549 32.8582612933015 34.2254707922783
"218" 1473 22.921492302211 18.1275991300396 25.2810739842549 32.8582612933015 34.2254707922783
"219" 1474 22.921492302211 18.1275991300396 25.2810739842549 32.8582612933015 34.2254707922783
"220" 1514 28.5172421801779 23.4969158893477 30.496192762176 35.1298164816512 36.2585784834169
"221" 1515 28.5172421801779 23.4969158893477 30.496192762176 35.1298164816512 36.2585784834169
"222" 1516 28.5172421801779 23.4969158893477 30.496192762176 35.1298164816512 36.2585784834169
"223" 1540 30.1691376033843 25.2216953053789 32.0451944414451 39.3798541867807 39.7852131617093
"224" 1541 30.1691376033843 25.2216953053789 32.0451944414451 39.3798541867807 39.7852131617093
"225" 1542 30.1691376033843 25.2216953053789 32.0451944414451 39.3798541867807 39.7852131617093
"226" 1549 39.006825782938 35.4639710826209 39.3646330277544 39.006825782938 39.3646330277544
"227" 1551 39.006825782938 35.4639710826209 39.3646330277544 39.006825782938 39.3646330277544
"228" 1555 29.597292280165 24.0401514057145 31.3786317685742 38.8619821439505 39.1861406526181
"229" 1556 29.597292280165 24.0401514057145 31.3786317685742 38.8619821439505 39.1861406526181
"230" 1557 29.597292280165 24.0401514057145 31.3786317685742 38.8619821439505 39.1861406526181
"231" 1568 35.328241410881 31.4768468358999 36.4017637343793 35.328241410881 36.4017637343793
"232" 1570 35.328241410881 31.4768468358999 36.4017637343793 35.328241410881 36.4017637343793
"233" 1571 28.4038056966352 22.6662607338937 29.9568575292751 36.1318932161697 36.7563938849698
"234" 1572 28.4038056966352 22.6662607338937 29.9568575292751 36.1318932161697 36.7563938849698
"235" 1573 28.4038056966352 22.6662607338937 29.9568575292751 36.1318932161697 36.7563938849698
"236" 2247 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"237" 2248 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"238" 2249 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"239" 2250 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"240" 2251 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"241" 2252 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"242" 2253 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"243" 2254 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"244" 2255 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"245" 2256 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"246" 2257 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"247" 2258 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"248" 2259 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"249" 2260 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"250" 2261 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"251" 2262 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"252" 2263 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"253" 2264 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"254" 2265 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"255" 2266 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"256" 2267 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"257" 2268 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"258" 2269 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"259" 2270 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"260" 2271 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"261" 2272 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"262" 2273 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"263" 2274 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"264" 2275 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"265" 2276 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"266" 2277 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"267" 2278 25.7913242340458 17.4078110713305 27.5247656843048 32.971210579543 34.2443393254161
"268" 2279 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"269" 2280 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"270" 2281 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"271" 2282 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"272" 2283 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"273" 2284 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"274" 2285 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"275" 2286 39.2853462362505 33.8317513091158 39.5503218502782 39.2853462362505 39.5503218502782
"276" 2293 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"277" 2294 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"278" 2295 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"279" 2296 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"280" 2297 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"281" 2298 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"282" 2299 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"283" 2300 31.1004719393735 24.5839967949491 32.5053401688642 38.2206090543339 38.7515059228629
"284" 2301 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"285" 2302 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"286" 2303 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"287" 2304 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"288" 2305 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"289" 2306 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"290" 2307 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"291" 2308 25.7109443045236 18.2316245666971 27.5458813037175 34.2167250264012 35.3727420056651
"292" 2353 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"293" 2354 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"294" 2355 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"295" 2356 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"296" 2357 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"297" 2358 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"298" 2359 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"299" 2360 30.762423732744 22.5670258702906 32.2732665534487 38.3005052076447 38.9757817190533
"300" 2523 30.9634390976084 27.5857552997809 34.8561465491779 42.1639715055625 43.8262242037461
"301" 2524 30.9634390976084 27.5857552997809 34.8561465491779 42.1639715055625 43.8262242037461
"302" 2525 30.9634390976084 27.5857552997809 34.8561465491779 42.1639715055625 43.8262242037461
