"genus_species","lat_lon_1","lat_lon_2","elev_1","elev_2","mean_yearly_max_temp1","mean_yearly_max_temp2","experienced_mean_yearly_max_temp1","experienced_mean_yearly_max_temp2","distance","temp_difference","experienced_temp_difference","population_source1","population_source2"
"Acipenser brevirostrum","32.89_-84.67","41.868056_-73.946667",NA,NA,22.9730163574219,30.05678967951,18.1913065130061,29.8546582570579,1375721.24653403,7.08377332208807,11.6633517440518,"Intratherm","LPI"
"Acris crepitans","37.626_-89.498","40.514_-88.991",102,247,30.1748404048983,28.8050139854872,30.1748404048983,28.8050139854872,324461.178554076,1.36982641941106,1.36982641941106,"Intratherm","Intratherm"
"Acris crepitans","37.626_-89.498","42.779_-96.929",102,374,30.1748404048983,12.1232167903706,30.1748404048983,12.1232167903706,852726.756024805,18.0516236145277,18.0516236145277,"Intratherm","Intratherm"
"Acris crepitans","37.626_-89.498","43.06917_-89.40861",102,NA,30.1748404048983,22.5573627064098,30.1748404048983,22.5573627064098,605978.257660325,7.61747769848845,7.61747769848845,"Intratherm","LPI"
"Acris crepitans","40.514_-88.991","42.779_-96.929",247,374,28.8050139854872,12.1232167903706,28.8050139854872,12.1232167903706,706466.332877611,16.6817971951166,16.6817971951166,"Intratherm","Intratherm"
"Acris crepitans","40.514_-88.991","43.06917_-89.40861",247,NA,28.8050139854872,22.5573627064098,28.8050139854872,22.5573627064098,286543.017461965,6.24765127907739,6.24765127907739,"Intratherm","LPI"
"Acris crepitans","42.779_-96.929","43.06917_-89.40861",374,NA,12.1232167903706,22.5573627064098,12.1232167903706,22.5573627064098,613664.492794549,10.4341459160392,10.4341459160392,"Intratherm","LPI"
"Agosia chrysogaster","32.874_-110.809","33.08_-108.46",NA,NA,30.117353404652,23.2295207630504,30.117353404652,23.2295207630504,220551.274103955,6.88783264160157,6.88783264160157,"Intratherm","Intratherm"
"Alosa pseudoharengus","42.08_-81.34","42.865433_-86.044501",NA,NA,24.8923674149947,24.8877426147461,24.8923674149947,24.8877426147461,395995.525696906,0.00462480024859246,0.00462480024859246,"Intratherm","Intratherm"
"Alosa pseudoharengus","42.08_-81.34","43.49_-87.24",NA,NA,24.8923674149947,24.8877426147461,24.8923674149947,24.8877426147461,506796.648416023,0.00462480024859246,0.00462480024859246,"Intratherm","Intratherm"
"Alosa pseudoharengus","42.08_-81.34","43.698439_-77.80861",NA,NA,24.8923674149947,14.2623436543413,24.8923674149947,14.2623436543413,339681.895627645,10.6300237606534,10.6300237606534,"Intratherm","LPI"
"Alosa pseudoharengus","42.08_-81.34","43.75_-77.99944",NA,NA,24.8923674149947,24.3669508962181,24.8923674149947,24.3669508962181,329701.063504601,0.525416518776641,0.525416518776641,"Intratherm","LPI"
"Alosa pseudoharengus","42.08_-81.34","44.03_-69.31",NA,NA,24.8923674149947,10.0796080268555,24.8923674149947,10.0796080268555,1001333.8522369,14.8127593881392,14.8127593881392,"Intratherm","LPI"
"Alosa pseudoharengus","42.08_-81.34","45.55_-66.52",NA,NA,24.8923674149947,12.9539109738548,24.8923674149947,12.9539109738548,1249362.12593493,11.9384564411399,11.9384564411399,"Intratherm","LPI"
"Alosa pseudoharengus","42.08_-81.34","45.63333_-81.86667",NA,NA,24.8923674149947,21.6224793967507,24.8923674149947,21.6224793967507,397804.894124001,3.26988801824397,3.26988801824397,"Intratherm","LPI"
"Alosa pseudoharengus","42.08_-81.34","44.1666666666667_-69.45",NA,NA,24.8923674149947,10.0796080268555,24.8923674149947,10.0796080268555,992622.219636062,14.8127593881392,14.8127593881392,"Intratherm","GPDD"
"Alosa pseudoharengus","42.08_-81.34","43.5_-78",NA,NA,24.8923674149947,24.3669508962181,24.8923674149947,24.3669508962181,315295.266606171,0.525416518776641,0.525416518776641,"Intratherm","GPDD"
"Alosa pseudoharengus","42.08_-81.34","45.9166666666667_-66.8666666666667",NA,NA,24.8923674149947,12.9539109738548,24.8923674149947,12.9539109738548,1233023.81303196,11.9384564411399,11.9384564411399,"Intratherm","GPDD"
"Alosa pseudoharengus","42.08_-81.34","40.15_-73.93333",NA,NA,24.8923674149947,28.0984998703003,24.8923674149947,28.0984998703003,657013.330140747,3.2061324553056,3.2061324553056,"Intratherm","LPI"
"Alosa pseudoharengus","42.865433_-86.044501","43.49_-87.24",NA,NA,24.8877426147461,24.8877426147461,24.8877426147461,24.8877426147461,119380.900672039,0,0,"Intratherm","Intratherm"
"Alosa pseudoharengus","42.865433_-86.044501","43.698439_-77.80861",NA,NA,24.8877426147461,14.2623436543413,24.8877426147461,14.2623436543413,673553.162767696,10.6253989604048,10.6253989604048,"Intratherm","LPI"
"Alosa pseudoharengus","42.865433_-86.044501","43.75_-77.99944",NA,NA,24.8877426147461,24.3669508962181,24.8877426147461,24.3669508962181,658814.830474907,0.520791718528049,0.520791718528049,"Intratherm","LPI"
"Alosa pseudoharengus","42.865433_-86.044501","44.03_-69.31",NA,NA,24.8877426147461,10.0796080268555,24.8877426147461,10.0796080268555,1356293.48569034,14.8081345878906,14.8081345878906,"Intratherm","LPI"
"Alosa pseudoharengus","42.865433_-86.044501","45.55_-66.52",NA,NA,24.8877426147461,12.9539109738548,24.8877426147461,12.9539109738548,1582217.17684918,11.9338316408913,11.9338316408913,"Intratherm","LPI"
"Alosa pseudoharengus","42.865433_-86.044501","45.63333_-81.86667",NA,NA,24.8877426147461,21.6224793967507,24.8877426147461,21.6224793967507,453664.753058311,3.26526321799538,3.26526321799538,"Intratherm","LPI"
"Alosa pseudoharengus","42.865433_-86.044501","44.1666666666667_-69.45",NA,NA,24.8877426147461,10.0796080268555,24.8877426147461,10.0796080268555,1345108.40284586,14.8081345878906,14.8081345878906,"Intratherm","GPDD"
"Alosa pseudoharengus","42.865433_-86.044501","43.5_-78",NA,NA,24.8877426147461,24.3669508962181,24.8877426147461,24.3669508962181,656531.152530494,0.520791718528049,0.520791718528049,"Intratherm","GPDD"
"Alosa pseudoharengus","42.865433_-86.044501","45.9166666666667_-66.8666666666667",NA,NA,24.8877426147461,12.9539109738548,24.8877426147461,12.9539109738548,1558791.08512614,11.9338316408913,11.9338316408913,"Intratherm","GPDD"
"Alosa pseudoharengus","42.865433_-86.044501","40.15_-73.93333",NA,NA,24.8877426147461,28.0984998703003,24.8877426147461,28.0984998703003,1052812.7569103,3.2107572555542,3.2107572555542,"Intratherm","LPI"
"Alosa pseudoharengus","43.49_-87.24","43.698439_-77.80861",NA,NA,24.8877426147461,14.2623436543413,24.8877426147461,14.2623436543413,760323.176036651,10.6253989604048,10.6253989604048,"Intratherm","LPI"
"Alosa pseudoharengus","43.49_-87.24","43.75_-77.99944",NA,NA,24.8877426147461,24.3669508962181,24.8877426147461,24.3669508962181,744850.526257097,0.520791718528049,0.520791718528049,"Intratherm","LPI"
"Alosa pseudoharengus","43.49_-87.24","44.03_-69.31",NA,NA,24.8877426147461,10.0796080268555,24.8877426147461,10.0796080268555,1439976.1807112,14.8081345878906,14.8081345878906,"Intratherm","LPI"
"Alosa pseudoharengus","43.49_-87.24","45.55_-66.52",NA,NA,24.8877426147461,12.9539109738548,24.8877426147461,12.9539109738548,1655755.37684772,11.9338316408913,11.9338316408913,"Intratherm","LPI"
"Alosa pseudoharengus","43.49_-87.24","45.63333_-81.86667",NA,NA,24.8877426147461,21.6224793967507,24.8877426147461,21.6224793967507,488274.067088067,3.26526321799538,3.26526321799538,"Intratherm","LPI"
"Alosa pseudoharengus","43.49_-87.24","44.1666666666667_-69.45",NA,NA,24.8877426147461,10.0796080268555,24.8877426147461,10.0796080268555,1427869.60051641,14.8081345878906,14.8081345878906,"Intratherm","GPDD"
"Alosa pseudoharengus","43.49_-87.24","43.5_-78",NA,NA,24.8877426147461,24.3669508962181,24.8877426147461,24.3669508962181,745793.424802806,0.520791718528049,0.520791718528049,"Intratherm","GPDD"
"Alosa pseudoharengus","43.49_-87.24","45.9166666666667_-66.8666666666667",NA,NA,24.8877426147461,12.9539109738548,24.8877426147461,12.9539109738548,1629805.9755867,11.9338316408913,11.9338316408913,"Intratherm","GPDD"
"Alosa pseudoharengus","43.49_-87.24","40.15_-73.93333",NA,NA,24.8877426147461,28.0984998703003,24.8877426147461,28.0984998703003,1163301.80802361,3.2107572555542,3.2107572555542,"Intratherm","LPI"
"Alosa pseudoharengus","43.698439_-77.80861","43.75_-77.99944",NA,NA,14.2623436543413,24.3669508962181,14.2623436543413,24.3669508962181,16389.7532956362,10.1046072418768,10.1046072418768,"LPI","LPI"
"Alosa pseudoharengus","43.698439_-77.80861","44.03_-69.31",NA,NA,14.2623436543413,10.0796080268555,14.2623436543413,10.0796080268555,682788.963887684,4.18273562748579,4.18273562748579,"LPI","LPI"
"Alosa pseudoharengus","43.698439_-77.80861","45.55_-66.52",NA,NA,14.2623436543413,12.9539109738548,14.2623436543413,12.9539109738548,916986.074166263,1.3084326804865,1.3084326804865,"LPI","LPI"
"Alosa pseudoharengus","43.698439_-77.80861","45.63333_-81.86667",NA,NA,14.2623436543413,21.6224793967507,14.2623436543413,21.6224793967507,386727.890062339,7.36013574240945,7.36013574240945,"LPI","LPI"
"Alosa pseudoharengus","43.698439_-77.80861","44.1666666666667_-69.45",NA,NA,14.2623436543413,10.0796080268555,14.2623436543413,10.0796080268555,671820.626086738,4.18273562748579,4.18273562748579,"LPI","GPDD"
"Alosa pseudoharengus","43.698439_-77.80861","43.5_-78",NA,NA,14.2623436543413,24.3669508962181,14.2623436543413,24.3669508962181,26944.8840078855,10.1046072418768,10.1046072418768,"LPI","GPDD"
"Alosa pseudoharengus","43.698439_-77.80861","45.9166666666667_-66.8666666666667",NA,NA,14.2623436543413,12.9539109738548,14.2623436543413,12.9539109738548,897934.050103757,1.3084326804865,1.3084326804865,"LPI","GPDD"
"Alosa pseudoharengus","43.698439_-77.80861","40.15_-73.93333",NA,NA,14.2623436543413,28.0984998703003,14.2623436543413,28.0984998703003,508846.475832466,13.836156215959,13.836156215959,"LPI","LPI"
"Alosa pseudoharengus","43.75_-77.99944","44.03_-69.31",NA,NA,24.3669508962181,10.0796080268555,24.3669508962181,10.0796080268555,697481.799917451,14.2873428693626,14.2873428693626,"LPI","LPI"
"Alosa pseudoharengus","43.75_-77.99944","45.55_-66.52",NA,NA,24.3669508962181,12.9539109738548,24.3669508962181,12.9539109738548,930046.58061482,11.4130399223633,11.4130399223633,"LPI","LPI"
"Alosa pseudoharengus","43.75_-77.99944","45.63333_-81.86667",NA,NA,24.3669508962181,21.6224793967507,24.3669508962181,21.6224793967507,370896.903599066,2.74447149946733,2.74447149946733,"LPI","LPI"
"Alosa pseudoharengus","43.75_-77.99944","44.1666666666667_-69.45",NA,NA,24.3669508962181,10.0796080268555,24.3669508962181,10.0796080268555,686346.977730066,14.2873428693626,14.2873428693626,"LPI","GPDD"
"Alosa pseudoharengus","43.75_-77.99944","43.5_-78",NA,NA,24.3669508962181,24.3669508962181,24.3669508962181,24.3669508962181,27829.9092827773,0,0,"LPI","GPDD"
"Alosa pseudoharengus","43.75_-77.99944","45.9166666666667_-66.8666666666667",NA,NA,24.3669508962181,12.9539109738548,24.3669508962181,12.9539109738548,910490.248594437,11.4130399223633,11.4130399223633,"LPI","GPDD"
"Alosa pseudoharengus","43.75_-77.99944","40.15_-73.93333",NA,NA,24.3669508962181,28.0984998703003,24.3669508962181,28.0984998703003,523237.749908348,3.73154897408224,3.73154897408224,"LPI","LPI"
"Alosa pseudoharengus","44.03_-69.31","45.55_-66.52",NA,NA,10.0796080268555,12.9539109738548,10.0796080268555,12.9539109738548,277846.082977869,2.87430294699929,2.87430294699929,"LPI","LPI"
"Alosa pseudoharengus","44.03_-69.31","45.63333_-81.86667",NA,NA,10.0796080268555,21.6224793967507,10.0796080268555,21.6224793967507,1006135.79354083,11.5428713698952,11.5428713698952,"LPI","LPI"
"Alosa pseudoharengus","44.03_-69.31","44.1666666666667_-69.45",NA,NA,10.0796080268555,10.0796080268555,10.0796080268555,10.0796080268555,18887.001761962,0,0,"LPI","GPDD"
"Alosa pseudoharengus","44.03_-69.31","43.5_-78",NA,NA,10.0796080268555,24.3669508962181,10.0796080268555,24.3669508962181,700773.433504751,14.2873428693626,14.2873428693626,"LPI","GPDD"
"Alosa pseudoharengus","44.03_-69.31","45.9166666666667_-66.8666666666667",NA,NA,10.0796080268555,12.9539109738548,10.0796080268555,12.9539109738548,284810.953380383,2.87430294699929,2.87430294699929,"LPI","GPDD"
"Alosa pseudoharengus","44.03_-69.31","40.15_-73.93333",NA,NA,10.0796080268555,28.0984998703003,10.0796080268555,28.0984998703003,576365.908985658,18.0188918434448,18.0188918434448,"LPI","LPI"
"Alosa pseudoharengus","45.55_-66.52","45.63333_-81.86667",NA,NA,12.9539109738548,21.6224793967507,12.9539109738548,21.6224793967507,1193677.1589256,8.66856842289595,8.66856842289595,"LPI","LPI"
"Alosa pseudoharengus","45.55_-66.52","44.1666666666667_-69.45",NA,NA,12.9539109738548,10.0796080268555,12.9539109738548,10.0796080268555,277763.608817093,2.87430294699929,2.87430294699929,"LPI","GPDD"
"Alosa pseudoharengus","45.55_-66.52","43.5_-78",NA,NA,12.9539109738548,24.3669508962181,12.9539109738548,24.3669508962181,938338.17502473,11.4130399223633,11.4130399223633,"LPI","GPDD"
"Alosa pseudoharengus","45.55_-66.52","45.9166666666667_-66.8666666666667",NA,NA,12.9539109738548,12.9539109738548,12.9539109738548,12.9539109738548,48903.9096429006,0,0,"LPI","GPDD"
"Alosa pseudoharengus","45.55_-66.52","40.15_-73.93333",NA,NA,12.9539109738548,28.0984998703003,12.9539109738548,28.0984998703003,852169.62827567,15.1445888964455,15.1445888964455,"LPI","LPI"
"Alosa pseudoharengus","45.63333_-81.86667","44.1666666666667_-69.45",NA,NA,21.6224793967507,10.0796080268555,21.6224793967507,10.0796080268555,991550.842072721,11.5428713698952,11.5428713698952,"LPI","GPDD"
"Alosa pseudoharengus","45.63333_-81.86667","43.5_-78",NA,NA,21.6224793967507,24.3669508962181,21.6224793967507,24.3669508962181,387783.346072175,2.74447149946733,2.74447149946733,"LPI","GPDD"
"Alosa pseudoharengus","45.63333_-81.86667","45.9166666666667_-66.8666666666667",NA,NA,21.6224793967507,12.9539109738548,21.6224793967507,12.9539109738548,1163353.25501725,8.66856842289595,8.66856842289595,"LPI","GPDD"
"Alosa pseudoharengus","45.63333_-81.86667","40.15_-73.93333",NA,NA,21.6224793967507,28.0984998703003,21.6224793967507,28.0984998703003,888690.058867237,6.47602047354957,6.47602047354957,"LPI","LPI"
"Alosa pseudoharengus","44.1666666666667_-69.45","43.5_-78",NA,NA,10.0796080268555,24.3669508962181,10.0796080268555,24.3669508962181,690255.425537735,14.2873428693626,14.2873428693626,"GPDD","GPDD"
"Alosa pseudoharengus","44.1666666666667_-69.45","45.9166666666667_-66.8666666666667",NA,NA,10.0796080268555,12.9539109738548,10.0796080268555,12.9539109738548,281467.348851809,2.87430294699929,2.87430294699929,"GPDD","GPDD"
"Alosa pseudoharengus","44.1666666666667_-69.45","40.15_-73.93333",NA,NA,10.0796080268555,28.0984998703003,10.0796080268555,28.0984998703003,580153.024023945,18.0188918434448,18.0188918434448,"GPDD","LPI"
"Alosa pseudoharengus","43.5_-78","45.9166666666667_-66.8666666666667",NA,NA,24.3669508962181,12.9539109738548,24.3669508962181,12.9539109738548,920071.751755542,11.4130399223633,11.4130399223633,"GPDD","GPDD"
"Alosa pseudoharengus","43.5_-78","40.15_-73.93333",NA,NA,24.3669508962181,28.0984998703003,24.3669508962181,28.0984998703003,502732.163595344,3.73154897408224,3.73154897408224,"GPDD","LPI"
"Alosa pseudoharengus","45.9166666666667_-66.8666666666667","40.15_-73.93333",NA,NA,12.9539109738548,28.0984998703003,12.9539109738548,28.0984998703003,861118.243759995,15.1445888964455,15.1445888964455,"GPDD","LPI"
"Ambassis ambassis","-30.86_25.14","11.49_79.76",NA,NA,27.1626324740323,34.0238628040661,27.1626324740323,34.0238628040661,7498845.21089577,6.86123033003373,6.86123033003373,"Intratherm","Intratherm"
"Ambassis ambassis","-30.86_25.14","-28.289196_32.409401",NA,NA,27.1626324740323,304.405467320668,27.1626324740323,304.405467320668,759540.213327701,277.242834846635,277.242834846635,"Intratherm","LPI"
"Ambassis ambassis","-30.86_25.14","-28.388338_32.40479",NA,NA,27.1626324740323,31.2554625479404,27.1626324740323,31.2554625479404,754721.531629915,4.09283007390803,4.09283007390803,"Intratherm","LPI"
"Ambassis ambassis","11.49_79.76","-28.289196_32.409401",NA,NA,34.0238628040661,304.405467320668,34.0238628040661,304.405467320668,6750868.82912509,270.381604516602,270.381604516602,"Intratherm","LPI"
"Ambassis ambassis","11.49_79.76","-28.388338_32.40479",NA,NA,34.0238628040661,31.2554625479404,34.0238628040661,31.2554625479404,6757451.04902066,2.76840025612571,2.76840025612571,"Intratherm","LPI"
"Ambassis ambassis","-28.289196_32.409401","-28.388338_32.40479",NA,NA,304.405467320668,31.2554625479404,304.405467320668,31.2554625479404,11045.679924036,273.150004772727,273.150004772727,"LPI","LPI"
"Ambloplites rupestris","42.08_-81.34","36.94_-81.05",NA,NA,24.8923674149947,15.9185709173029,24.8923674149947,15.9185709173029,572722.898264362,8.97379649769177,8.97379649769177,"Intratherm","Intratherm"
"Ambloplites rupestris","42.08_-81.34","43.62142_-79.361398",NA,NA,24.8923674149947,2.35891181507459,24.8923674149947,2.35891181507459,235607.767368295,22.5334555999201,22.5334555999201,"Intratherm","LPI"
"Ambloplites rupestris","42.08_-81.34","44.152886_-77.229936",NA,NA,24.8923674149947,28.4737331336559,24.8923674149947,28.4737331336559,405861.984530062,3.58136571866121,3.58136571866121,"Intratherm","LPI"
"Ambloplites rupestris","42.08_-81.34","45.160229_-74.381869",NA,NA,24.8923674149947,9.19239202960761,24.8923674149947,9.19239202960761,656912.910842635,15.6999753853871,15.6999753853871,"Intratherm","LPI"
"Ambloplites rupestris","36.94_-81.05","43.62142_-79.361398",NA,NA,15.9185709173029,2.35891181507459,15.9185709173029,2.35891181507459,757421.551816482,13.5596591022283,13.5596591022283,"Intratherm","LPI"
"Ambloplites rupestris","36.94_-81.05","44.152886_-77.229936",NA,NA,15.9185709173029,28.4737331336559,15.9185709173029,28.4737331336559,865253.859572999,12.555162216353,12.555162216353,"Intratherm","LPI"
"Ambloplites rupestris","36.94_-81.05","45.160229_-74.381869",NA,NA,15.9185709173029,9.19239202960761,15.9185709173029,9.19239202960761,1071823.29079449,6.72617888769531,6.72617888769531,"Intratherm","LPI"
"Ambloplites rupestris","43.62142_-79.361398","44.152886_-77.229936",NA,NA,2.35891181507459,28.4737331336559,2.35891181507459,28.4737331336559,180942.79994105,26.1148213185813,26.1148213185813,"LPI","LPI"
"Ambloplites rupestris","43.62142_-79.361398","45.160229_-74.381869",NA,NA,2.35891181507459,9.19239202960761,2.35891181507459,9.19239202960761,431462.462181322,6.83348021453302,6.83348021453302,"LPI","LPI"
"Ambloplites rupestris","44.152886_-77.229936","45.160229_-74.381869",NA,NA,28.4737331336559,9.19239202960761,28.4737331336559,9.19239202960761,251844.708498913,19.2813411040483,19.2813411040483,"LPI","LPI"
"Ambystoma jeffersonianum","39.289_-86.773","39.424_-84.186",172,233,30.2996618270538,28.2090207754725,27.3752906528416,25.464361319498,223172.051530202,2.09064105158135,1.91092933334355,"Intratherm","Intratherm"
"Ambystoma jeffersonianum","39.289_-86.773","40.203_-77.195",172,158,30.2996618270538,27.4748447058784,27.3752906528416,24.6625185076648,825676.029526462,2.82481712117546,2.71277214517677,"Intratherm","Intratherm"
"Ambystoma jeffersonianum","39.289_-86.773","47.165_-95.197",172,488,30.2996618270538,25.685992430152,27.3752906528416,21.9128920486651,1110180.37057306,4.61366939690181,5.46239860417644,"Intratherm","Intratherm"
"Ambystoma jeffersonianum","39.424_-84.186","40.203_-77.195",233,158,28.2090207754725,27.4748447058784,25.464361319498,24.6625185076648,603879.873068364,0.73417606959411,0.801842811833222,"Intratherm","Intratherm"
"Ambystoma jeffersonianum","39.424_-84.186","47.165_-95.197",233,488,28.2090207754725,25.685992430152,25.464361319498,21.9128920486651,1238099.21272308,2.52302834532046,3.55146927083289,"Intratherm","Intratherm"
"Ambystoma jeffersonianum","40.203_-77.195","47.165_-95.197",158,488,27.4748447058784,25.685992430152,24.6625185076648,21.9128920486651,1637945.72330607,1.78885227572635,2.74962645899966,"Intratherm","Intratherm"
"Ambystoma macrodactylum","44.881_-117.115","45.593_-116.972",1140,2470,NA,17.6581392343655,NA,17.6581392343655,80048.1873950851,NA,NA,"Intratherm","Intratherm"
"Ambystoma macrodactylum","44.881_-117.115","46.4_-117.001",1140,420,NA,28.0127444480553,NA,28.0127444480553,169326.869232863,NA,NA,"Intratherm","Intratherm"
"Ambystoma macrodactylum","44.881_-117.115","49.266667_-122.566667",1140,NA,NA,20.2645165123402,NA,20.2645165123402,639326.222544592,NA,NA,"Intratherm","LPI"
"Ambystoma macrodactylum","44.881_-117.115","51.063858_-115.369996",1140,NA,NA,24.3669508962181,NA,24.3669508962181,700395.876205568,NA,NA,"Intratherm","LPI"
"Ambystoma macrodactylum","44.881_-117.115","53.4_-117.58333",1140,NA,NA,5.36326751447089,NA,5.36245671790662,948938.19504551,NA,NA,"Intratherm","LPI"
"Ambystoma macrodactylum","45.593_-116.972","46.4_-117.001",2470,420,17.6581392343655,28.0127444480553,17.6581392343655,28.0127444480553,89862.8165144069,10.3546052136899,10.3546052136899,"Intratherm","Intratherm"
"Ambystoma macrodactylum","45.593_-116.972","49.266667_-122.566667",2470,NA,17.6581392343655,20.2645165123402,17.6581392343655,20.2645165123402,586851.559871718,2.60637727797474,2.60637727797474,"Intratherm","LPI"
"Ambystoma macrodactylum","45.593_-116.972","51.063858_-115.369996",2470,NA,17.6581392343655,24.3669508962181,17.6581392343655,24.3669508962181,620405.931737012,6.70881166185258,6.70881166185258,"Intratherm","LPI"
"Ambystoma macrodactylum","45.593_-116.972","53.4_-117.58333",2470,NA,17.6581392343655,5.36326751447089,17.6581392343655,5.36245671790662,870185.625351042,12.2948717198946,12.2956825164589,"Intratherm","LPI"
"Ambystoma macrodactylum","46.4_-117.001","49.266667_-122.566667",420,NA,28.0127444480553,20.2645165123402,28.0127444480553,20.2645165123402,523996.582600883,7.74822793571511,7.74822793571511,"Intratherm","LPI"
"Ambystoma macrodactylum","46.4_-117.001","51.063858_-115.369996",420,NA,28.0127444480553,24.3669508962181,28.0127444480553,24.3669508962181,532774.025891885,3.64579355183728,3.64579355183728,"Intratherm","LPI"
"Ambystoma macrodactylum","46.4_-117.001","53.4_-117.58333",420,NA,28.0127444480553,5.36326751447089,28.0127444480553,5.36245671790662,780347.068391286,22.6494769335844,22.6502877301487,"Intratherm","LPI"
"Ambystoma macrodactylum","49.266667_-122.566667","51.063858_-115.369996",NA,NA,20.2645165123402,24.3669508962181,20.2645165123402,24.3669508962181,550512.381522201,4.10243438387783,4.10243438387783,"LPI","LPI"
"Ambystoma macrodactylum","49.266667_-122.566667","53.4_-117.58333",NA,NA,20.2645165123402,5.36326751447089,20.2645165123402,5.36245671790662,575758.449762025,14.9012489978693,14.9020597944336,"LPI","LPI"
"Ambystoma macrodactylum","51.063858_-115.369996","53.4_-117.58333",NA,NA,24.3669508962181,5.36326751447089,24.3669508962181,5.36245671790662,300635.234139292,19.0036833817472,19.0044941783114,"LPI","LPI"
"Ambystoma maculatum","39.87_-89.92","35.994_-78.899",171,147,29.6893547654124,29.1071848613626,26.5640503665007,26.3115625795487,1058513.54005264,0.582169904049827,0.252487786952003,"Intratherm","Intratherm"
"Ambystoma maculatum","39.87_-89.92","36.022_-78.903",171,109,29.6893547654124,29.0335368525934,26.5640503665007,26.2253999875991,1056764.48068826,0.655817912818961,0.33865037890159,"Intratherm","Intratherm"
"Ambystoma maculatum","39.87_-89.92","36.026_-79.11",171,223,29.6893547654124,28.3732298139246,26.5640503665007,25.587679480114,1040010.1444936,1.31612495148778,0.976370886386707,"Intratherm","Intratherm"
"Ambystoma maculatum","39.87_-89.92","40.203_-77.195",171,158,29.6893547654124,30.801586110626,26.5640503665007,27.6311966465638,1084257.01905471,1.11223134521365,1.06714628006312,"Intratherm","Intratherm"
"Ambystoma maculatum","39.87_-89.92","33.83333_-85.8",171,NA,29.6893547654124,8.77117432541727,26.5640503665007,7.89878578116123,765449.880764716,20.9181804399951,18.6652645853394,"Intratherm","LPI"
"Ambystoma maculatum","39.87_-89.92","41.72556_-87.85278",171,NA,29.6893547654124,24.8923674338601,26.5640503665007,22.2334701140803,270194.570571297,4.7969873315523,4.33058025242041,"Intratherm","LPI"
"Ambystoma maculatum","39.87_-89.92","45.612_-65.038",171,NA,29.6893547654124,24.8923674338601,26.5640503665007,22.2334701140803,2122327.59939226,4.7969873315523,4.33058025242041,"Intratherm","LPI"
"Ambystoma maculatum","35.994_-78.899","36.022_-78.903",147,109,29.1071848613626,29.0335368525934,26.3115625795487,26.2253999875991,3137.68950593659,0.0736480087691334,0.0861625919495879,"Intratherm","Intratherm"
