"ID" "AIRTQ75" "BURRTQ75" "TeSunQ75" "TeBurrQ75"
"70" 1816 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395
"71" 1817 26.353783977869 24.5094650431792 32.436467249512 24.5091077497395
"72" 1818 22.5807562967872 19.5933173403929 27.1999997484574 19.5930091934701
"73" 1819 22.5807562967872 19.5933173403929 27.1999997484574 19.5930091934701
"74" 411 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721
"75" 412 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721
"76" 413 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721
"77" 414 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721
"78" 415 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721
"79" 416 26.4343612833753 24.3677323579483 30.4881629661373 24.3674929741721
"80" 417 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759
"81" 418 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759
"82" 419 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759
"83" 420 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759
"84" 421 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759
"85" 422 25.4909830006532 23.5610269463343 29.1423621974138 23.5608140827759
"86" 423 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016
"87" 424 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016
"88" 425 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016
"89" 426 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016
"90" 427 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016
"91" 428 23.980018277633 21.8949000132161 28.4681317864257 21.8946802365016
"92" 429 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613
"93" 430 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613
"94" 431 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613
"95" 432 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613
"96" 433 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613
"97" 434 25.2317354382344 23.226829435674 29.7438187545899 23.2265938171613
"98" 435 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461
"99" 436 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461
"100" 437 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461
"101" 438 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461
"102" 439 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461
"103" 440 34.607185846696 34.0821790946501 44.9929049995219 34.0818224756461
"104" 441 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772
"105" 442 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772
"106" 443 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772
"107" 444 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772
"108" 445 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772
"109" 446 26.695572728628 25.0280713621709 29.3220410042229 25.0277457639772
"110" 447 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784
"111" 448 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784
"112" 449 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784
"113" 450 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784
"114" 451 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784
"115" 452 26.8063955778923 25.2971013147582 29.4712711726314 25.2967720320784
"116" 453 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457
"117" 454 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457
"118" 455 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457
"119" 456 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457
"120" 457 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457
"121" 458 21.9647915865565 19.8752211116311 24.1834959070637 19.8750299601457
"122" 776 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"123" 777 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"124" 778 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"125" 779 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"126" 780 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"127" 781 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"128" 786 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"129" 787 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"130" 788 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"131" 789 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"132" 790 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"133" 791 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"134" 782 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"135" 783 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"136" 784 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"137" 785 22.0115111738628 19.4181346684723 21.5329406503388 19.4178991473576
"138" 792 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"139" 793 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"140" 794 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"141" 795 32.8975823244396 36.3214892410004 46.5473128136761 36.3212286930338
"142" 2078 31.4502959616668 32.8763972771422 46.9792738466551 32.8759954248328
"143" 2079 31.4502959616668 32.8763972771422 46.9792738466551 32.8759954248328
"144" 2080 31.4502959616668 32.8763972771422 46.9792738466551 32.8759954248328
"145" 2081 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"146" 2082 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"147" 2083 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"148" 2084 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"149" 2085 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"150" 2086 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"151" 2087 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"152" 2088 31.1392861532015 32.7404930490324 47.482168748976 32.7400935388254
"153" 2852 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"154" 2853 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"155" 2854 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"156" 1098 30.5560603066838 28.3170946693146 33.8028701849036 28.3134377296023
"157" 1099 29.1780027306891 27.7115407152829 31.759186211046 27.7098631821188
"158" 1258 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"159" 1259 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"160" 1260 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"161" 1261 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"162" 1264 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"163" 1265 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"164" 1266 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"165" 1267 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"166" 1268 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"167" 1269 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"168" 1272 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"169" 1273 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"170" 1262 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"171" 1263 28.933958257466 27.6191292198105 33.247281596017 27.6175969473399
"172" 1270 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"173" 1271 27.9435482564001 26.4656461314956 32.2106796763728 26.4641652261886
"174" 2858 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"175" 2859 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"176" 2860 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"177" 2861 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"178" 2862 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"179" 2863 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"180" 2864 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"181" 2865 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"182" 2866 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"183" 2867 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"184" 2868 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"185" 2869 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"186" 2870 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"187" 2871 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"188" 2872 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"189" 2873 24.8267831668831 22.4240543554739 25.5968614018067 22.423946985388
"190" 335 18.7545462682259 16.5010640404024 19.2333562484327 16.5008621323405
"191" 336 18.7545462682259 16.5010640404024 19.2333562484327 16.5008621323405
"192" 2849 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"193" 2850 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"194" 2851 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"195" 2855 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"196" 2856 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"197" 2857 17.7473160961141 16.523525026964 19.1341184918847 16.5230804441422
"198" 2157 19.1723736652646 16.6184934320459 20.5621475405798 16.3347218668504
"199" 2158 19.1723736652646 16.6184934320459 20.5621475405798 16.3347218668504
"200" 2159 19.7836374728814 16.9002291031513 20.616519748436 16.6325055046212
"201" 2160 19.7836374728814 16.9002291031513 20.616519748436 16.6325055046212
"202" 2161 19.4601772672512 16.8507234309812 20.516203521063 16.4967728549984
"203" 2162 19.4601772672512 16.8507234309812 20.516203521063 16.4967728549984
"204" 896 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"205" 897 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"206" 898 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"207" 899 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"208" 900 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"209" 901 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"210" 902 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"211" 903 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"212" 904 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"213" 905 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"214" 906 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"215" 907 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"216" 908 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"217" 909 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"218" 910 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"219" 911 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"220" 912 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"221" 913 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"222" 914 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"223" 915 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"224" 916 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"225" 917 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"226" 918 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"227" 919 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"228" 920 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"229" 921 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"230" 922 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"231" 923 25.8983464320288 23.1934351003973 27.4475452691245 22.9716282182072
"232" 932 28.80026672938 26.1626567213457 30.3678700302932 25.7442221896206
"233" 933 28.80026672938 26.1626567213457 30.3678700302932 25.7442221896206
"234" 936 28.4899545388187 25.9170793839325 30.1875511971503 25.5058447846201
"235" 937 28.4899545388187 25.9170793839325 30.1875511971503 25.5058447846201
"236" 146 25.6833928844619 23.2597854914242 28.7637278593834 22.7808337047858
"237" 1602 22.0155063773469 19.5509886385066 23.6965485741303 19.096989026272
"238" 120 21.6351154881281 19.1723670314729 23.8167053992371 18.8865544084953
"239" 121 21.6351154881281 19.1723670314729 23.8167053992371 18.8865544084953
"240" 800 26.8101415698861 25.4522963093384 28.651995647611 25.0580539439557
"241" 805 28.0472728979435 26.5962352353264 29.5470728380775 26.228940075701
"242" 221 27.8136046261508 25.0370564223756 28.2483179210981 24.8790169552828
"243" 222 31.2074401093431 28.773659990869 33.4802939484535 28.550401836304
"244" 223 23.5046673452483 20.3926640052416 23.9743129946781 20.2159326824519
"245" 224 23.5046673452483 20.3926640052416 23.9743129946781 20.2159326824519
"246" 225 23.5046673452483 20.3926640052416 23.9743129946781 20.2159326824519
"247" 226 23.5046673452483 20.3926640052416 23.9743129946781 20.2159326824519
"248" 227 23.5046673452483 20.3926640052416 23.9743129946781 20.2159326824519
"249" 268 27.8136046261508 25.0370564223756 28.2657836159144 24.8606436343201
"250" 269 27.8136046261508 25.0370564223756 28.2657836159144 24.8606436343201
"251" 274 22.8379437880571 21.2524453077475 24.0626702709444 21.0994206926216
"252" 718 28.9719130986952 26.4768068606359 29.5977818028966 26.1929412108162
"253" 719 22.0272730403645 19.2385976544292 22.6741284293596 19.036493875369
"254" 720 22.0272730403645 19.2385976544292 22.6741284293596 19.036493875369
"255" 721 25.7417361540639 23.0680955184633 26.6011182422021 22.8077929639129
"256" 722 23.1374497126412 20.4062172724027 24.0013157087655 20.1872229336469
"257" 723 23.1374497126412 20.4062172724027 24.0013157087655 20.1872229336469
"258" 724 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"259" 725 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"260" 726 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"261" 727 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"262" 728 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"263" 729 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"264" 730 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"265" 731 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"266" 732 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"267" 733 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"268" 734 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"269" 735 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"270" 742 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"271" 743 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"272" 744 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"273" 745 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"274" 746 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"275" 747 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"276" 748 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"277" 749 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"278" 750 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"279" 751 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"280" 752 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"281" 753 25.8983464320288 23.1934351003973 27.6204862049617 22.907505244917
"282" 754 31.2074401093431 28.773659990869 34.3600182395912 27.8812037732128
"283" 755 23.4467692557052 20.5691621094429 25.1168982923387 20.273274573973
"284" 756 25.7417361540639 23.0680955184633 27.7400030913417 22.5545199291774
"285" 757 23.9995186770854 21.2546746265383 24.7933684993973 21.0764319556014
"286" 758 24.5046738624758 21.6414838859157 25.3628308048474 21.3607634851461
"287" 759 23.1374497126412 20.4062172724027 24.2909260184769 20.1366650595975
"288" 760 23.1374497126412 20.4062172724027 24.2909260184769 20.1366650595975
"289" 761 23.1374497126412 20.4062172724027 24.2909260184769 20.1366650595975
"290" 762 23.1374497126412 20.4062172724027 24.2909260184769 20.1366650595975
"291" 801 26.8101415698861 25.4522963093384 28.651995647611 25.0580539439557
"292" 802 26.8101415698861 25.4522963093384 28.651995647611 25.0580539439557
"293" 806 28.0472728979435 26.5962352353264 29.5470728380775 26.228940075701
"294" 807 28.0472728979435 26.5962352353264 29.5470728380775 26.228940075701
"295" 808 26.8101415698861 25.4522963093384 28.533793756751 25.097841873023
"296" 809 26.8101415698861 25.4522963093384 28.533793756751 25.097841873023
"297" 810 26.8101415698861 25.4522963093384 28.533793756751 25.097841873023
"298" 811 28.0472728979435 26.5962352353264 29.4335593283777 26.2572015153691
"299" 812 28.0472728979435 26.5962352353264 29.4335593283777 26.2572015153691
"300" 895 23.1374497126412 20.4062172724027 23.7995461220216 20.2363537652094
"301" 934 25.7417361540639 23.0680955184633 26.8339355301484 22.7340256723134
"302" 935 24.4096514961393 21.5844325904494 25.4169568328668 21.3007956229897
"303" 938 24.2078722082897 21.3852127213027 25.2329250873374 21.1047390912639
"304" 939 24.4096514961393 21.5844325904494 25.4169568328668 21.3007956229897
"305" 1466 20.7559149011953 19.5311251109376 22.2598299817471 19.3867682536495
"306" 1467 20.7559149011953 19.5311251109376 22.2598299817471 19.3867682536495
"307" 1468 20.7559149011953 19.5311251109376 22.2598299817471 19.3867682536495
"308" 1469 19.8918284000674 17.5755710952858 20.009270608651 17.4641521232051
"309" 1470 19.8918284000674 17.5755710952858 20.009270608651 17.4641521232051
"310" 1471 19.8918284000674 17.5755710952858 20.009270608651 17.4641521232051
"311" 1472 19.8918284000674 17.5755710952858 20.009270608651 17.4641521232051
"312" 1473 19.8918284000674 17.5755710952858 20.009270608651 17.4641521232051
"313" 1474 19.8918284000674 17.5755710952858 20.009270608651 17.4641521232051
"314" 1485 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"315" 1486 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"316" 1487 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"317" 1488 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"318" 1489 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"319" 1490 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"320" 1491 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"321" 1492 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"322" 1493 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"323" 1494 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"324" 1495 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"325" 1496 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"326" 1497 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"327" 1498 24.769736440372 21.8076792406375 26.4715324779572 21.5086869731387
"328" 1514 24.1228688309441 21.5016371809691 25.6806091955305 21.2331036187976
"329" 1515 24.1228688309441 21.5016371809691 25.6806091955305 21.2331036187976
"330" 1516 24.1228688309441 21.5016371809691 25.6806091955305 21.2331036187976
"331" 1540 26.9172054368914 24.4922036835916 29.2280993702202 23.9306725448703
"332" 1541 26.9172054368914 24.4922036835916 29.2280993702202 23.9306725448703
"333" 1542 26.9172054368914 24.4922036835916 29.2280993702202 23.9306725448703
"334" 1549 28.0253362777259 25.7906110544786 30.1835751512498 25.2787083252386
"335" 1645 26.4990721032315 24.6697066390236 28.5683262863825 24.1322422304666
"336" 1551 28.0253362777259 25.7906110544786 30.1835751512498 25.2787083252386
"337" 1555 26.3338098227549 23.5651301329405 28.3815244699531 23.0259753738858
"338" 1827 22.7288174331636 20.9321138844519 25.9087095742059 20.3787323513304
"339" 1921 32.1557884977458 31.788550681556 41.2017308789944 31.3373787678868
"340" 1922 32.1557884977458 31.788550681556 41.2017308789944 31.3373787678868
"341" 1556 26.3338098227549 23.5651301329405 28.3815244699531 23.0259753738858
"342" 1557 26.3338098227549 23.5651301329405 28.3815244699531 23.0259753738858
"343" 1568 24.9115103571337 22.4938395619222 27.9082047423108 21.9429351253311
"344" 1570 24.9115103571337 22.4938395619222 27.9082047423108 21.9429351253311
"345" 1571 24.9719033767288 21.9146215134817 26.7183024139009 21.4509629041061
"346" 1572 24.9719033767288 21.9146215134817 26.7183024139009 21.4509629041061
"347" 1573 24.9719033767288 21.9146215134817 26.7183024139009 21.4509629041061
"348" 2247 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"349" 2248 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"350" 2249 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"351" 2250 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"352" 2155 23.1374497126412 20.4062172724027 24.7096240631759 20.0719446979338
"353" 2156 26.8693094418738 24.4623681503844 28.4735190990219 24.0307588033915
"354" 2163 26.1063525408725 23.2204643266627 26.7890355146202 23.0185750127487
"355" 2164 24.0971782886968 21.279595911324 24.6377792892252 21.1226550569745
"356" 2165 24.0971782886968 21.279595911324 24.6377792892252 21.1226550569745
"357" 2166 23.9995186770854 21.2546746265383 24.6547021167498 21.0921202909934
"358" 2167 26.1458668075298 23.3606216782264 26.6098252635801 23.1254336236987
"359" 2168 22.0266778821701 19.2533236651927 22.8950103963961 19.0142179425273
"360" 2200 26.3524774489357 23.9737453287106 27.90935396134 23.5750802057652
"361" 2251 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"362" 2252 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"363" 2253 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"364" 2254 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"365" 2255 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
"366" 2256 20.1838569968883 15.9784265348117 22.9378556283479 15.491779728862
