internalTaxonId,scientificName,name,language,main
195038,Lampris guttatus,Spotted Opah,English,false
195038,Lampris guttatus,Sunfish,English,false
195038,Lampris guttatus,Sunfish,English,false
195038,Lampris guttatus,Epromar,Spanish; Castilian,false
195038,Lampris guttatus,Lampris,French,false
195038,Lampris guttatus,Luna Real,Spanish; Castilian,false
195038,Lampris guttatus,Mariposa,Spanish; Castilian,false
195038,Lampris guttatus,Opa,Spanish; Castilian,false
195038,Lampris guttatus,Opah,French,false
195038,Lampris guttatus,Pez Mariposa,Spanish; Castilian,false
195038,Lampris guttatus,Pez Sol,Spanish; Castilian,false
195038,Lampris guttatus,Poisson-lune,French,false
195038,Lampris guttatus,Poisson Lune,French,false
195038,Lampris guttatus,Poisson Royal,French,false
195038,Lampris guttatus,Saumon des Dieux,French,false
195038,Lampris guttatus,Opah,English,true
65134524,Aulorhynchus flavidus,Pazifischer Stichling ,German,false
65134524,Aulorhynchus flavidus,Trompudo Sargacero ,Spanish; Castilian,false
65134524,Aulorhynchus flavidus,колюшка желтая длиннорылая ,Russian,false
65134524,Aulorhynchus flavidus,管吻刺魚,Chinese,false
65134524,Aulorhynchus flavidus,管吻刺鱼,Chinese,false
65134524,Aulorhynchus flavidus,Tube-snout ,English,true
22711716,Poecile atricapillus,Black-capped Chickadee,English,true
22711724,Poecile gambeli,Mountain Chickadee,English,true
22735122,Vireo gilvus,Eastern Warbling-Vireo,English,false
22735122,Vireo gilvus,Warbling Vireo,English,true
103718956,Lanius borealis,Northern Grey Shrike,English,true
22705614,Cyanocitta stelleri,Steller's Jay,English,true
22712077,Tachycineta thalassina,Violet-green Swallow,English,true
22689089,Strix occidentalis,Búho Manchado,Spanish; Castilian,false
22689089,Strix occidentalis,Cárabo Californiano,Spanish; Castilian,false
22689089,Strix occidentalis,Spotted Owl,English,true
103798482,Setophaga auduboni,Audubon's Warbler,English,true
103798425,Setophaga coronata,Myrtle Warbler,English,true
