"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 0.941193958441195 0.876600209888308 1.00642469555843
"1972" 0.902975502245751 0.821965572746457 1.00236900150564
"1973" 0.799948047941433 0.708890793438985 0.907935476747081
"1974" 0.731326646809297 0.637802641327809 0.850109588820001
"1975" 0.689462775194295 0.605135490060089 0.80200250144717
"1976" 0.667379538790499 0.590508717760442 0.788903319423214
"1977" 0.66012896993 0.578528646564129 0.803582885077456
"1978" 0.632398172232003 0.541827654563215 0.768996872668097
"1979" 0.638935197316924 0.503829035035429 0.832928985408588
"1980" 0.6706150905717 0.526800413378885 0.861344949492569
"1981" 0.684889656061057 0.518359292647363 0.879300024413388
"1982" 0.6762693554148 0.51322559442217 0.869718967892918
"1983" 0.665563571796697 0.510357877838221 0.85246069791795
"1984" 0.650209246732129 0.490061841176053 0.834693212693435
"1985" 0.653907169330017 0.482179261334263 0.838785651616971
"1986" 0.678189458080447 0.512099849477085 0.883483539222954
"1987" 0.675904509020037 0.496496196804497 0.881272877118766
"1988" 0.657111685862669 0.499648600551024 0.886029389292635
"1989" 0.669866205872541 0.508172386022687 0.904827812710753
"1990" 0.646565927612261 0.488074962527465 0.879466358926702
"1991" 0.670030458580232 0.496275947623212 0.907083955844882
"1992" 0.605047541389013 0.455934272417066 0.816876076392874
"1993" 0.634101474085787 0.461761249725336 0.866934718408251
"1994" 0.621960188603373 0.45873097177422 0.846693020828166
"1995" 0.592504457008836 0.446834455262528 0.830017613966237
"1996" 0.562777175319478 0.408761765574149 0.823094947127564
"1997" 0.515739372665351 0.377950268704429 0.804604447263303
"1998" 0.494016310842614 0.369474767376008 0.780251495110994
"1999" 0.46466240917952 0.338574092558006 0.724422372883005
"2000" 0.475458031061093 0.349287671075324 0.732508994571826
"2001" 0.495441821046709 0.341291715757286 0.815571586525911
"2002" 0.393989364377823 0.270485286237384 0.686171779650109
"2003" 0.456000230021965 0.305572479327128 0.815286299125521
"2004" 0.462022006431383 0.310428020083931 0.847871105781292
"2005" 0.463409388053217 0.303479889907078 0.872333645301667
"2006" 0.482528044609276 0.329597876858627 0.917866359707676
"2007" 0.480041036058919 0.330958005644013 0.94183215160379
"2008" 0.491504652684232 0.338451084189695 0.961120665268703
"2009" 0.471372442340217 0.331217391252096 0.915112672185618
"2010" 0.558709203024074 0.375001213109008 1.06722724600973
"2011" 0.552702318047618 0.366792641600145 1.06523311124873
"2012" 0.546466945157475 0.352219004656387 1.05614382559348
"2013" 0.592695524887241 0.38021724428191 1.14702443329434
"2014" 0.610209539602085 0.389395635777473 1.18536345548699
"2015" 0.631757040843067 0.403145835341084 1.22722058630926
"2016" -99 NA NA
"2017" -99 NA NA
"2018" -99 NA NA
